# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
7.299999999999999545e-02,6.613805761922345594e-01,4.545576565686723874e-04,9.643184464121974317e-03,3.570087486272833566e+00,7.573739367424205682e+01,4.545576565686723874e-04,3.570087486272833566e+00,4.155576718785017079e+02,2.941995000000000005e+02,1.528823483455322041e+01,1.060699370439484852e+02,3.535664568131616226e-02,6.613805761922345594e-01
7.399999999999999634e-02,6.521830438075094660e-01,4.642342709982311805e-04,9.676614429558767078e-03,3.646087438281640836e+00,7.599995200880702839e+01,4.642342709982311805e-04,3.646087438281640836e+00,4.097786918443003970e+02,2.941995000000000005e+02,1.528929553392366003e+01,1.002898963103767329e+02,3.342996543679224719e-02,6.521830438075094660e-01
7.499999999999999722e-02,6.432069265346096465e-01,4.739424351053216013e-04,9.708164107090418160e-03,3.722335180878339145e+00,7.624774259669842991e+01,4.739424351053216013e-04,3.722335180878339145e+00,4.041388310278398990e+02,2.941995000000000005e+02,1.529029843288676282e+01,9.464903259495314103e+01,3.154967753165104777e-02,6.432069265346096465e-01
7.599999999999999811e-02,6.344548829071662288e-01,4.836803155507159863e-04,9.737880445394369797e-03,3.798816315050305814e+00,7.648113417196664443e+01,4.836803155507159863e-04,3.798816315050305814e+00,3.986397598350652061e+02,2.941995000000000005e+02,1.529124492321271234e+01,8.914901491185248972e+01,2.971633830395082818e-02,6.344548829071662288e-01
7.699999999999999900e-02,6.259294009721217966e-01,4.934461264644898456e-04,9.765810913773907004e-03,3.875516814607953275e+00,7.670049955764783078e+01,4.934461264644898456e-04,3.875516814607953275e+00,3.932830415519755434e+02,2.941995000000000005e+02,1.529213641336183116e+01,8.379140513861371176e+01,2.793046837953790454e-02,6.259294009721217966e-01
7.799999999999999989e-02,6.176327974977866564e-01,5.032381299307702805e-04,9.792003466280447058e-03,3.952423029991934289e+00,7.690621538398110602e+01,5.032381299307702805e-04,3.952423029991934289e+00,3.880701318470318029e+02,2.941995000000000005e+02,1.529297432741321749e+01,7.857765751961858314e+01,2.619255250653952649e-02,6.176327974977866564e-01
7.900000000000000078e-02,6.095672172918789045e-01,5.130546364364636271e-04,9.816506505693340517e-03,4.029521691797440575e+00,7.709866180550652359e+01,5.130546364364636271e-04,4.029521691797440575e+00,3.830023783426680097e+02,2.941995000000000005e+02,1.529376010398841323e+01,7.350911823867959072e+01,2.450303941289319609e-02,6.095672172918789045e-01
8.000000000000000167e-02,6.017346326297429160e-01,5.228940052838438766e-04,9.839368847380293784e-03,4.106799914014666264e+00,7.727822221722550466e+01,5.228940052838438766e-04,4.106799914014666264e+00,3.780810202560306834e+02,2.941995000000000005e+02,1.529449519517079992e+01,6.858702506085988659e+01,2.286234168695329416e-02,6.017346326297429160e-01
8.100000000000000255e-02,5.941368427928720441e-01,5.327546449669053790e-04,9.860639683061495422e-03,4.184245196984671011e+00,7.744528297000495343e+01,5.327546449669053790e-04,4.184245196984671011e+00,3.733071881090241391e+02,2.941995000000000005e+02,1.529518106542140821e+01,6.381250704360272863e+01,2.127083568120091001e-02,5.941368427928720441e-01
8.200000000000000344e-02,5.867754737177990343e-01,5.426350135114059404e-04,9.880368544500564912e-03,4.261845430070077434e+00,7.760023308540662867e+01,5.426350135114059404e-04,4.261845430070077434e+00,3.686819035077016338e+02,2.941995000000000005e+02,1.529581919049184435e+01,5.918658431720979252e+01,1.972886143906993003e-02,5.867754737177990343e-01
8.300000000000000433e-02,5.796519777553326147e-01,5.525336187785514185e-04,9.898605267145449416e-03,4.339588894040200984e+00,7.774346397012344312e+01,5.525336187785514185e-04,4.339588894040200984e+00,3.642060789909894538e+02,2.941995000000000005e+02,1.529641105633501752e+01,5.471016793465443584e+01,1.823672264488481257e-02,5.796519777553326147e-01
8.400000000000000522e-02,5.727676335400720964e-01,5.624490187322937328e-04,9.915399953742343869e-03,4.417464263170405303e+00,7.787536913020380780e+01,5.624490187322937328e-04,4.417464263170405303e+00,3.598805179487002874e+02,2.941995000000000005e+02,1.529695815801436432e+01,5.038405979068592444e+01,1.679468659689530713e-02,5.727676335400720964e-01
8.500000000000000611e-02,5.661235459700371120e-01,5.723798216702394737e-04,9.930802937945718348e-03,4.495460607055650648e+00,7.799634388524550843e+01,5.723798216702394737e-04,4.495460607055650648e+00,3.557059146087344175e+02,2.941995000000000005e+02,1.529746199861227041e+01,4.620895261012214661e+01,1.540298420337404828e-02,5.661235459700371120e-01
8.600000000000000699e-02,5.597206462962015516e-01,5.823246864181868881e-04,9.944864747947449943e-03,4.573567392138389920e+00,7.810678508273954890e+01,5.823246864181868881e-04,4.573567392138389920e+00,3.516828540933356066e+02,2.941995000000000005e+02,1.529792408813837135e+01,4.218543000519723307e+01,1.406181000173241033e-02,5.597206462962015516e-01
8.700000000000000788e-02,5.535596923216421494e-01,5.922823224883349376e-04,9.957636070148044236e-03,4.651774482951134715e+00,7.820709081274458185e+01,5.922823224883349376e-04,4.651774482951134715e+00,3.478118125442194355e+02,2.941995000000000005e+02,1.529834594243842361e+01,3.831396660178101143e+01,1.277132220059367003e-02,5.535596923216421494e-01
8.799999999999999489e-02,5.476412687099397880e-01,6.022514902012277450e-04,9.969167712892792674e-03,4.730072143074205648e+00,7.829766012307139533e+01,6.022514902012277450e-04,4.730072143074205648e+00,3.440931573163481403e+02,2.941995000000000005e+02,1.529872908210444216e+01,3.459492823424369590e+01,1.153164274474789870e-02,5.476412687099397880e-01
8.899999999999999578e-02,5.419657874024156330e-01,6.122310007715234433e-04,9.979510570295693078e-03,4.808451035809362395e+00,7.837889273515659738e+01,6.122310007715234433e-04,4.808451035809362395e+00,3.405271472400873449e+02,2.941995000000000005e+02,1.529907503138678315e+01,3.102857220870055954e+01,1.034285740290018588e-02,5.419657874024156330e-01
8.999999999999999667e-02,5.365334881437052728e-01,6.222197163576972554e-04,9.988715586173800912e-03,4.886902224570166098e+00,7.845118876080368864e+01,6.222197163576972554e-04,4.886902224570166098e+00,3.371139329514342080e+02,2.941995000000000005e+02,1.529938531710887162e+01,2.761504763432533593e+01,9.205015878108445751e-03,5.365334881437052728e-01
9.099999999999999756e-02,5.313444391151103119e-01,6.322165500758118381e-04,9.996833718114593939e-03,4.965417172990135519e+00,7.851494841996886009e+01,6.322165500758118381e-04,4.965417172990135519e+00,3.338535572899639305e+02,2.941995000000000005e+02,1.529966146758521361e+01,2.435439582237871647e+01,8.118131940792906037e-03,5.313444391151103119e-01
9.199999999999999845e-02,5.263985376750991430e-01,6.422204659775105793e-04,1.000391590169878026e-02,5.043987744749902191e+00,7.857057175976750329e+01,6.422204659775105793e-04,5.043987744749902191e+00,3.307459557641003016e+02,2.941995000000000005e+02,1.529990501154343718e+01,2.124655075255686398e+01,7.082183584185621460e-03,5.263985376750991430e-01
9.299999999999999933e-02,5.216955112062653388e-01,6.522304789924114436e-04,1.001001301490085475e-02,5.122606203124779434e+00,7.861845837487685174e+01,6.522304789924114436e-04,5.122606203124779434e+00,3.277909570832749750e+02,2.941995000000000005e+02,1.530011747705096425e+01,1.829133960622401034e+01,6.097113202074669856e-03,5.216955112062653388e-01
9.400000000000000022e-02,5.172349180679801650e-01,6.622456548351009654e-04,1.001517584268953737e-02,5.201265210254288007e+00,7.865900712950853801e+01,6.622456548351009654e-04,5.201265210254288007e+00,3.249882837564970259e+02,2.941995000000000005e+02,1.530030039044702583e+01,1.548848336604999965e+01,5.162827788683333093e-03,5.172349180679801650e-01
9.500000000000000111e-02,5.130161486539134286e-01,6.722651098769509776e-04,1.001945504185004776e-02,5.279957826135411203e+00,7.869261588112331651e+01,6.722651098769509776e-04,5.279957826135411203e+00,3.223375527568127268e+02,2.941995000000000005e+02,1.530045527528068661e+01,1.283759748153203972e+01,4.279199160510680292e-03,5.130161486539134286e-01
9.600000000000000200e-02,5.090384265535311537e-01,6.822880109830009370e-04,1.002290110604999417e-02,5.358677507341469415e+00,7.871968120605919239e+01,6.822880109830009370e-04,5.358677507341469415e+00,3.198382762510962039e+02,2.941995000000000005e+02,1.530058365125550068e+01,1.033819259984070271e+01,3.446064199946901035e-03,5.090384265535311537e-01
9.700000000000000289e-02,5.053008098166175133e-01,6.923135753141713674e-04,1.002556433117045807e-02,5.437418105468712071e+00,7.874059812724244978e+01,6.923135753141713674e-04,5.437418105468712071e+00,3.174898623945717873e+02,2.941995000000000005e+02,1.530068703318150014e+01,7.989675361390286668e+00,2.663225120463428696e-03,5.053008098166175133e-01
9.800000000000000377e-02,5.018021923197959477e-01,7.023410700950949740e-04,1.002749478092362055e-02,5.516173865312860691e+00,7.875575984414909669e+01,7.023410700950949740e-04,5.516173865312860691e+00,3.152916161894247011e+02,2.941995000000000005e+02,1.530076692993511323e+01,5.791349259489587453e+00,1.930449753163195753e-03,5.018021923197959477e-01
9.900000000000000466e-02,4.985413052339710549e-01,7.123698123478730201e-04,1.002874225277808513e-02,5.594939422778043792e+00,7.876555746518296530e+01,7.123698123478730201e-04,5.594939422778043792e+00,3.132427404068220653e+02,2.941995000000000005e+02,1.530082484342770854e+01,3.742415563394356326e+00,1.247471854464785382e-03,4.985413052339710549e-01
1.000000000000000056e-01,4.955167185915449468e-01,7.223991685920858009e-04,1.002935624421276602e-02,5.673709802520678025e+00,7.877037974263436126e+01,7.223991685920858009e-04,5.673709802520678025e+00,3.113423365716237186e+02,2.941995000000000005e+02,1.530086226758334256e+01,1.841974304040375543e+00,6.139914346801251567e-04,4.955167185915449468e-01
1.010000000000000064e-01,4.927268429522040916e-01,7.324285545114057883e-04,1.002938591932000037e-02,5.752480415331059582e+00,7.877061281038156437e+01,7.324285545114057883e-04,5.752480415331059582e+00,3.095894060090272433e+02,2.941995000000000005e+02,1.530088068732638362e+01,8.902532170085919461e-02,2.967510723361973266e-05,4.927268429522040916e-01
1.020000000000000073e-01,4.901699311660023817e-01,7.424574345871840257e-04,1.002888007577825563e-02,5.831247055255554201e+00,7.876663992449503837e+01,7.424574345871840257e-04,5.831247055255554201e+00,3.079828509523455295e+02,2.941995000000000005e+02,1.530088157757960055e+01,-1.517530625234071451e+00,-5.058435417446905183e-04,4.901699311660023817e-01
1.030000000000000082e-01,4.878440802324269798e-01,7.524853216993985681e-04,1.002788711221452855e-02,5.910005896462457109e+00,7.875884120690231782e+01,7.524853216993985681e-04,5.910005896462457109e+00,3.065214757110924779e+02,2.941995000000000005e+02,1.530086640227334804e+01,-2.978890691180870576e+00,-9.929635637269569604e-04,4.878440802324269798e-01
1.040000000000000091e-01,4.857472332540444526e-01,7.625117766953747956e-04,1.002645499597623786e-02,5.988753489854725665e+00,7.874759339226906718e+01,7.625117766953747956e-04,5.988753489854725665e+00,3.052039878984947450e+02,2.941995000000000005e+02,1.530083661336643530e+01,-4.296348714871690788e+00,-1.432116238290563701e-03,4.857472332540444526e-01
1.049999999999999961e-01,4.838771814832986129e-01,7.725364079267069443e-04,1.002463123133212272e-02,6.067486759432975774e+00,7.873326957824950512e+01,7.725364079267069443e-04,6.067486759432975774e+00,3.040289997175332246e+02,2.941995000000000005e+02,1.530079364987928692e+01,-5.471293932346062761e+00,-1.823764644115354223e-03,4.838771814832986129e-01
1.059999999999999970e-01,4.822315664609496122e-01,7.825588707548283059e-04,1.002246282812133127e-02,6.146202998412232610e+00,7.871623897925688595e+01,7.825588707548283059e-04,6.146202998412232610e+00,3.029950293045635021e+02,2.941995000000000005e+02,1.530073893693996290e+01,-6.505209632376461215e+00,-2.168403210792153868e-03,4.822315664609496122e-01
1.069999999999999979e-01,4.808078822446043565e-01,7.925788670256978192e-04,1.001999627086956439e-02,6.224899865096134910e+00,7.869686668390237116e+01,7.925788670256978192e-04,6.224899865096134910e+00,3.021005021295430879e+02,2.941995000000000005e+02,1.530067388484363988e+01,-7.399671755300552434e+00,-2.466557251766850721e-03,4.808078822446043565e-01
1.079999999999999988e-01,4.796034777257205395e-01,8.025961445140886684e-04,1.001727748839080501e-02,6.303575378512382699e+00,7.867551341624742633e+01,8.025961445140886684e-04,6.303575378512382699e+00,3.013437524518479336e+02,2.941995000000000005e+02,1.530059988812608651e+01,-8.156347436278153396e+00,-2.718782478759384450e-03,4.796034777257205395e-01
1.089999999999999997e-01,4.786155590334230103e-01,8.126104963379814170e-04,1.001435182389279893e-02,6.382227913813395048e+00,7.865253530101290380e+01,8.126104963379814170e-04,6.382227913813395048e+00,3.007230248306347562e+02,2.941995000000000005e+02,1.530051832465172446e+01,-8.776993494016968711e+00,-2.925664498005656373e-03,4.786155590334230103e-01
1.100000000000000006e-01,4.778411920234135191e-01,8.226217603435855615e-04,1.001126400560411675e-02,6.460856197446279481e+00,7.862828363288454625e+01,8.226217603435855615e-04,6.460856197446279481e+00,3.002364756886691453e+02,2.941995000000000005e+02,1.530043055471678315e+01,-9.263454866047638347e+00,-3.087818288682546170e-03,4.778411920234135191e-01
1.110000000000000014e-01,4.772773048502056414e-01,8.326298184615257532e-04,1.000805811794023073e-02,6.539459302096330973e+00,7.860310465005180447e+01,8.326298184615257532e-04,6.539459302096330973e+00,2.998821749285084479e+02,2.941995000000000005e+02,1.530033792016812377e+01,-9.617662991659676308e+00,-3.205887663886558721e-03,4.772773048502056414e-01
1.120000000000000023e-01,4.769206906208587893e-01,8.426345960347514851e-04,1.000477757322568162e-02,6.618036641408445497e+00,7.857733931211430445e+01,8.426345960347514851e-04,6.618036641408445497e+00,2.996581075998921051e+02,2.941995000000000005e+02,1.530024174353820676e+01,-9.841634143646102117e+00,-3.280544714548700846e-03,4.769206906208587893e-01
1.130000000000000032e-01,4.767680101283505723e-01,8.526360611187405346e-04,1.000146508398900604e-02,6.696587964490933409e+00,7.855132308248671791e+01,8.526360611187405346e-04,6.696587964490933409e+00,2.995621756171700554e+02,2.941995000000000005e+02,1.530014332719677128e+01,-9.937467710026716361e+00,-3.312489236675571994e-03,4.767680101283505723e-01
1.140000000000000041e-01,4.768157946626633281e-01,8.626342237545872680e-04,9.998162635846685742e-03,6.775113350206362739e+00,7.852538571542977763e+01,8.626342237545872680e-04,6.775113350206362739e+00,2.995921995255604884e+02,2.941995000000000005e+02,1.530004395251967075e+01,-9.907344426959182826e+00,-3.302448142319727546e-03,4.768157946626633281e-01
1.150000000000000050e-01,4.770604488976248336e-01,8.726291352155792760e-04,9.994911460991994998e-03,6.853613201254195708e+00,7.849985104783219469e+01,8.726291352155792760e-04,6.853613201254195708e+00,2.997459203150054350e+02,2.941995000000000005e+02,1.529994487907540091e+01,-9.753524564069966374e+00,-3.251174854689988826e-03,4.770604488976248336e-01
1.160000000000000059e-01,4.774982538514911390e-01,8.826208872278834766e-04,9.991752012304171149e-03,6.932088238050059914e+00,7.847503679586453984e+01,8.826208872278834766e-04,6.932088238050059914e+00,3.000210012803597692e+02,2.941995000000000005e+02,1.529984734382975908e+01,-9.478346063469990312e+00,-3.159448687823330007e-03,4.774982538514911390e-01
1.170000000000000068e-01,4.781253699192204998e-01,8.926096111659763800e-04,9.988723938092922486e-03,7.010539492406683060e+00,7.845125435662308178e+01,8.926096111659763800e-04,7.010539492406683060e+00,3.004150299266250954e+02,2.941995000000000005e+02,1.529975256036912512e+01,-9.084222633744030162e+00,-3.028074211248009927e-03,4.781253699192204998e-01
1.180000000000000077e-01,4.789378399743409176e-01,9.025954772234692520e-04,9.985866057492845047e-03,7.088968301021560947e+00,7.842880861487797972e+01,9.025954772234692520e-04,7.088968301021560947e+00,3.009255199179106626e+02,2.941995000000000005e+02,1.529966171814278830e+01,-8.573641800232126187e+00,-2.857880600077375519e-03,4.789378399743409176e-01
1.190000000000000085e-01,4.799315925382713899e-01,9.125786935599911661e-04,9.983216336521862078e-03,7.167376298776598098e+00,7.840799775503673175e+01,9.125786935599911661e-04,7.167376298776598098e+00,3.015499130687766751e+02,2.941995000000000005e+02,1.529957598172478583e+01,-7.949162912948111170e+00,-2.649720970982703903e-03,4.799315925382713899e-01
1.199999999999999956e-01,4.811024450149261056e-01,9.225595054248085470e-04,9.980811864817362711e-03,7.245765411855028759e+00,7.838911307843017084e+01,9.225595054248085470e-04,7.245765411855028759e+00,3.022855813765958715e+02,2.941995000000000005e+02,1.529949649009565604e+01,-7.213415113499785036e+00,-2.404471704499928485e-03,4.811024450149261056e-01
1.209999999999999964e-01,4.824461069883774766e-01,9.325381942578717326e-04,9.978688833063227223e-03,7.324137850681053052e+00,7.837243882602484746e+01,9.325381942578717326e-04,7.324137850681053052e+00,3.031298290935364435e+02,2.941995000000000005e+02,1.529942435594452022e+01,-6.369095262408077218e+00,-2.123031754136025812e-03,4.824461069883774766e-01
1.219999999999999973e-01,4.839581835813293043e-01,9.425150767689922026e-04,9.976882511120480426e-03,7.402496102687714519e+00,7.835825200666147339e+01,9.425150767689922026e-04,7.402496102687714519e+00,3.040798948367529420e+02,2.941995000000000005e+02,1.529936066499189629e+01,-5.418965828238954785e+00,-1.806321942746318349e-03,4.839581835813293043e-01
1.229999999999999982e-01,4.856341788721139641e-01,9.524905039958660473e-04,9.975427226873818595e-03,7.480842924918630565e+00,7.834682223091597564e+01,9.524905039958660473e-04,7.480842924918630565e+00,3.051329537353489627e+02,2.941995000000000005e+02,1.529930647533361388e+01,-4.365852739984651620e+00,-1.455284246661550608e-03,4.856341788721139641e-01
1.239999999999999991e-01,4.874694993678812538e-01,9.624648603416718256e-04,9.974356345805764426e-03,7.559181336469306345e+00,7.833841155067531759e+01,9.624648603416718256e-04,7.559181336469306345e+00,3.062861196126460186e+02,2.941995000000000005e+02,1.529926281680621436e+01,-3.212643204160196220e+00,-1.070881068053398727e-03,4.874694993678812538e-01
1.250000000000000000e-01,4.894594575316386642e-01,9.724385625929815894e-04,9.973702251309736130e-03,7.637514610773822987e+00,7.833327430451662110e+01,9.724385625929815894e-04,7.637514610773822987e+00,3.075364472022882865e+02,2.941995000000000005e+02,1.529923069037417349e+01,-1.962283488085887484e+00,-6.540944960286291165e-04,4.894594575316386642e-01
1.260000000000000009e-01,4.915992753607384413e-01,9.824120589187344734e-04,9.973496325752780750e-03,7.715846267742798581e+00,7.833165696897432895e+01,9.824120589187344734e-04,7.715846267742798581e+00,3.088809343966723304e+02,2.941995000000000005e+02,1.529921106753929294e+01,-6.177766708669629736e-01,-2.059255569556543166e-04,4.915992753607384413e-01
1.270000000000000018e-01,4.938840880144102496e-01,9.923858278510326592e-04,9.973768932298255133e-03,7.794180065758573583e+00,7.833379801577578405e+01,9.923858278510326592e-04,7.794180065758573583e+00,3.103165245261932341e+02,2.941995000000000005e+02,1.529920488977258408e+01,8.178196364206495872e-01,2.726065454735498452e-04,4.938840880144102496e-01
1.280000000000000027e-01,4.963089474878931151e-01,1.002360377248530908e-03,9.974549397498188100e-03,7.872519993533695803e+00,7.833992777512202110e+01,1.002360377248530908e-03,7.872519993533695803e+00,3.118401086677694707e+02,2.941995000000000005e+02,1.529921306796894775e+01,2.341395599800522476e+00,7.804651999335075101e-04,4.963089474878931151e-01
